panel,profile,structure,q,epoch,n,empirical_mean,empirical_sd,theory_mean,theory_sd,observable_mean,observable_sd,structure_count
a,cell_basis,Cycle-basis 2-cells,32,94,10,0.9777035236938032,0.0021820516398624395,0.9997541211050855,1.9894722988601306e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,95,10,0.9778857837181045,0.002258702874621086,0.999761893403457,3.717359458432082e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,96,10,0.9778857837181045,0.002258702874621086,0.9997693795988953,3.159750121719031e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,97,10,0.9781287970838395,0.0022368086304550864,0.9997765919801607,3.8901837384065565e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,98,10,0.9781895504252734,0.0022267018237996624,0.9997835422342909,3.618411218528999e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,99,10,0.9784325637910085,0.002313418318913702,0.9997902414795903,7.021666937153402e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,100,10,0.9789185905224788,0.0019008019490088788,0.999796700296591,2.122691711248235e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,101,10,0.9792223572296477,0.002021057100020196,0.9998029287571256,2.553244772742079e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,102,10,0.979404617253949,0.0019518964374275589,0.9998089364516088,1.60886601221371e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,103,10,0.9795868772782503,0.0018382836319012165,0.9998147325147515,1.751511464191092e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,104,10,0.9802551640340219,0.0027357748250519186,0.9998203256496551,3.5186266712149677e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,105,10,0.9803766707168894,0.002562386162476574,0.9998257241505477,3.5803616730494477e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,106,10,0.9803766707168894,0.002562386162476574,0.9998309359241724,3.21773202442742e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,107,10,0.9803766707168894,0.002562386162476574,0.9998359685099297,1.1466334093198023e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,108,10,0.9804374240583232,0.0025743618601977683,0.9998408290988634,1.9050742725914191e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,109,10,0.9805589307411907,0.002513097133655505,0.9998455245515874,4.694258454670627e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,110,10,0.9806196840826246,0.0024876743846216206,0.9998500614151473,3.717359458432082e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,111,10,0.9809842041312272,0.002864655876023803,0.9998544459389682,3.7393993321274882e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,112,10,0.9809842041312272,0.002864655876023803,0.9998586840899264,3.342982125383114e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,113,10,0.981044957472661,0.0029458236607481825,0.9998627815665492,2.729533475477815e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,114,10,0.981044957472661,0.0029458236607481825,0.9998667438124406,2.366740426650598e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,115,10,0.9812272174969623,0.002926969078306559,0.999870576028996,1.6383889520024605e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,116,10,0.9812879708383961,0.002931868946270367,0.9998742831873914,2.366740426650598e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,117,10,0.9814702308626975,0.0026751407074975435,0.9998778700399497,2.0404491062834961e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,118,10,0.9814702308626975,0.0026751407074975435,0.99988134113088,1.816759736522041e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,119,10,0.9814702308626975,0.0026751407074975435,0.9998847008064461,1.6755828462014355e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,120,10,0.9818955042527339,0.0026217176723665006,0.9998879532246011,1.4616765322647736e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,121,10,0.9819562575941678,0.002672072884576059,0.9998911023641,1.2819751242557092e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,122,10,0.9820777642770352,0.002795093912888272,0.9998941520331333,1.5213611697165703e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,123,10,0.9821992709599028,0.0027626260393333294,0.9998971058775226,5.3628867073790325e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,124,10,0.9823815309842041,0.0025934079535977718,0.9998999673884642,6.302138946229738e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,125,10,0.9825030376670718,0.002460322810609569,0.999902739909893,1.4285061330586922e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,126,10,0.9825637910085054,0.002530173867822691,0.9999054266454529,1.6591551666970419e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,127,10,0.9827460510328068,0.002433506502357206,0.9999080306651058,9.435081445006127e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,128,10,0.9828675577156745,0.002476935577386907,0.9999105549114153,2.0303561386744092e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,129,10,0.9830498177399758,0.002600514275818866,0.999913002205488,2.840184954533404e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,130,10,0.9832320777642771,0.0025326040017599654,0.9999153752526387,1.3031662313448182e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,131,10,0.9832928311057108,0.002451137796053092,0.9999176766477449,1.0725773414758065e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,132,10,0.9833535844471445,0.002365135896420647,0.9999199088803419,1.3647667377389076e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,133,10,0.9834143377885785,0.002292046790914684,0.9999220743394626,1.1040378900115146e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,134,10,0.9835358444714458,0.0022450439938299788,0.9999241753182282,1.5525489755587895e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,135,10,0.9835965978128798,0.002308982229848395,0.9999262140182228,1.0467283057891834e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,136,10,0.9836573511543134,0.002334594214168426,0.9999281925536257,1.975656351854947e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,137,10,0.9837181044957474,0.00230542721275945,0.9999301129551725,9.362222582871203e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,138,10,0.9837181044957474,0.00230542721275945,0.9999319771738857,1.4285061330586922e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,139,10,0.9837788578371811,0.0022193225099712325,0.9999337870846524,1.5032490816276445e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,140,10,0.9837788578371811,0.0022193225099712325,0.999935544489602,9.064933036736789e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,141,10,0.9837788578371811,0.0022193225099712325,0.9999372511213351,9.064933036736789e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,142,10,0.9838396111786147,0.0022767872535528837,0.999938908645985,2.080331362368544e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,143,10,0.9838396111786147,0.0022767872535528837,0.9999405186661413,1.2218059171227445e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,144,10,0.9842648845686514,0.0026934742678283823,0.9999420827236231,1.7358025238735565e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,145,10,0.9843863912515187,0.0025941985062616197,0.9999436023021163,1.671491062691557e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,146,10,0.9844471445929527,0.002564785775453633,0.9999450788296933,1.6591551666970419e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,147,10,0.9847509113001214,0.0025846959156965578,0.9999465136812125,1.5700924586837752e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,148,10,0.9847509113001214,0.0025846959156965578,0.9999479081805868,1.199177923332954e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,149,10,0.9847509113001214,0.0025846959156965578,0.9999492636029709,1.5213611697165703e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,150,10,0.9847509113001214,0.0025846959156965578,0.9999505811768163,1.4092011087418584e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,151,10,0.9847509113001214,0.0025846959156965578,0.999951862085854,1.9894722988601306e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,152,10,0.9847509113001214,0.0025846959156965578,0.9999531074709687,1.1466334093198023e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,153,10,0.9847509113001214,0.0025846959156965578,0.9999543184319887,1.8870162890012254e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,154,10,0.9848116646415553,0.0025615857919549455,0.9999554960293974,1.8870162890012254e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,155,10,0.9849331713244229,0.002652818613821437,0.9999566412859583,8.75755732095546e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,156,10,0.9849331713244229,0.002652818613821437,0.9999577551882673,1.5213611697165703e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,157,10,0.9849939246658567,0.002641198677920312,0.9999588386882381,1.5917499294642454e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,158,10,0.9849939246658567,0.002641198677920312,0.999959892704507,1.0202245531417481e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,159,10,0.9849939246658567,0.002641198677920312,0.9999609181237898,1.9442115379207106e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,160,10,0.9850546780072904,0.0027350251949994626,0.9999619158021625,1.4285061330586922e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,161,10,0.9851154313487243,0.002644302320210734,0.9999628865662921,1.4616765322647736e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,162,10,0.985176184690158,0.0026279673061981924,0.999963831214606,6.302138946229738e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,163,10,0.9853584447144593,0.00253664905145755,0.9999647505184172,1.5744477859371569e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,164,10,0.9853584447144593,0.00253664905145755,0.9999656452229881,6.302138946229738e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,165,10,0.9853584447144593,0.00253664905145755,0.999966516048557,1.1761146561888094e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,166,10,0.9853584447144593,0.00253664905145755,0.9999673636913077,5.733167046599012e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,167,10,0.9854191980558931,0.002609173496704159,0.9999681888243093,7.850462293418876e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,168,10,0.9854799513973269,0.0025846959156965556,0.9999689920984066,6.302138946229738e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,169,10,0.9855407047387607,0.002637313988837533,0.9999697741430656,1.3896279205500545e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,170,10,0.9856014580801944,0.002578341398607005,0.9999705355671982,1.1761146561888094e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,171,10,0.9856014580801944,0.002578341398607005,0.9999712769599327,1.0532500405730103e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,172,10,0.9856622114216282,0.0026435267512484,0.9999719988913686,1.9442115379207106e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,173,10,0.985722964763062,0.0025973583107291743,0.9999727019132824,1.199177923332954e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,174,10,0.985722964763062,0.0025973583107291743,0.9999733865598184,1.691851022339591e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,175,10,0.9857837181044957,0.0024835495693407597,0.9999740533481308,9.721057689603553e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,176,10,0.9858444714459296,0.002447789245587971,0.9999747027790205,4.681111291435601e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,177,10,0.9860267314702309,0.0024301336573511437,0.9999753353375308,1.797814904575515e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,178,10,0.9860267314702309,0.0024301336573511437,0.9999759514935225,1.60886601221371e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,179,10,0.9860267314702309,0.0024301336573511437,0.9999765517022139,1.5525489755587895e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,180,10,0.9860267314702309,0.0024301336573511437,0.999977136404727,1.7554167342883506e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,181,10,0.9860267314702309,0.0024301336573511437,0.9999777060285769,9.362222582871203e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,182,10,0.9860267314702309,0.0024301336573511437,0.9999782609881555,1.7397430568082641e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,183,10,0.9860267314702309,0.0024301336573511437,0.999978801685212,2.553244772742079e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,184,10,0.9860267314702309,0.0024301336573511437,0.9999793285092775,2.0134220970077508e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,185,10,0.9860874848116646,0.002504105701846837,0.9999798418381056,5.3628867073790325e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,186,10,0.9860874848116646,0.002504105701846837,0.9999803420380788,7.762744877793948e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,187,10,0.986269744835966,0.002548745682065971,0.9999808294646012,1.4849160899213605e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,188,10,0.986269744835966,0.002548745682065971,0.9999813044624724,5.851389114294502e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,189,10,0.9863304981773998,0.002434348983428779,0.9999817673662574,1.5917499294642454e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,190,10,0.9863304981773998,0.002434348983428779,0.9999822185006335,1.498686858415594e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,191,10,0.9863304981773998,0.002434348983428779,0.999982658180714,1.5032490816276445e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,192,10,0.9863304981773998,0.002434348983428779,0.9999830867123857,1.7397430568082641e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,193,10,0.9864520048602673,0.0023798290069538372,0.9999835043926029,1.2218059171227445e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,194,10,0.9865127582017011,0.0023407344312352998,0.9999839115096922,9.064933036736789e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,195,10,0.9865127582017011,0.0023407344312352998,0.9999843083436429,5.851389114294502e-17,,,
a,cell_basis,Cycle-basis 2-cells,32,196,10,0.9865127582017011,0.0023407344312352998,0.9999846951663647,1.816759736522041e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,197,10,0.9865127582017011,0.0023407344312352998,0.9999850722419668,1.587442073312496e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,198,10,0.9865735115431349,0.0023520951653681027,0.9999854398270042,1.3084103822364793e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,199,10,0.9865735115431349,0.0023520951653681027,0.9999857981707272,1.1934538910164826e-16,,,
a,cell_basis,Cycle-basis 2-cells,32,200,10,0.9865735115431349,0.0023520951653681027,0.9999861475153103,1.4616765322647736e-16,,,
b,cell_basis,Cycle-basis 2-cells,32,,10,,,,,1.0,0.0,
c,cell_basis,Cycle-basis 2-cells,,,,,,,,,,1646
a,cell_simple_coverage,Cycle-span 2-cells,1,1,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,2,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,3,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,4,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,5,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,6,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,7,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,8,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,9,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,10,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,11,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,12,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,13,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,14,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,15,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,16,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,17,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,18,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,19,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,20,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,21,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,22,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,23,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,24,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,25,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,26,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,27,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,28,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,29,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,30,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,31,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,32,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,33,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,34,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,35,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,36,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,37,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,38,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,39,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,40,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,41,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,42,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,43,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,44,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,45,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,46,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,47,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,48,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,49,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,50,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,51,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,52,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,53,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,54,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,55,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,56,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,57,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,58,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,59,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,60,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,61,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,62,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,63,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,64,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,65,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,66,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,67,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,68,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,69,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,70,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,71,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,72,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,73,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,74,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,75,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,76,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,77,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,78,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,79,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,80,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,81,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,82,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,83,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,84,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,85,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,86,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,87,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,88,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,89,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,90,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,91,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,92,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,93,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,94,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,95,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,96,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,97,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,98,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,99,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,100,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,101,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,102,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,103,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,104,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,105,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,106,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,107,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,108,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,109,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
a,cell_simple_coverage,Cycle-span 2-cells,1,110,10,0.08570191263383167,0.0,0.08570191263383167,0.0,,,
